local_file_id	path_stub_or_redacted_path	file_name	extension	file_size_bytes	modified_date	probable_author_from_path	probable_title_from_filename	probable_year_from_filename	probable_volume_issue_from_filename	folder_context	is_probable_jbrs	manifest_confidence	needs_manual_review	notes
031075-10e34d9b6cd2	Burmese/Burma JBRS/JBRS Originals/031075.pdf	031075.pdf	pdf	206848						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031078-057d650c3ea6	Burmese/Burma JBRS/JBRS Originals/031078.pdf	031078.pdf	pdf	151183						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031080-d0cd762eff2d	Burmese/Burma JBRS/JBRS Originals/031080.pdf	031080.pdf	pdf	25342						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031080a-250055deaa51	Burmese/Burma JBRS/1913/031080A.pdf	031080A.pdf	pdf	241373						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031084-b429910d7a3d	Burmese/Burma JBRS/JBRS Originals/031084.pdf	031084.pdf	pdf	127959						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031086-4c76fe21c857	Burmese/Burma JBRS/JBRS Originals/031086.pdf	031086.pdf	pdf	21282						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031086a-af01cf3603ec	Burmese/Burma JBRS/1913/031086A.pdf	031086A.pdf	pdf	112469						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031088-fb81ec887a26	Burmese/Burma JBRS/1913/031088.pdf	031088.pdf	pdf	81630						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031088a-883c1d8b9920	Burmese/Burma JBRS/1913/031088A.pdf	031088A.pdf	pdf	49011						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
031089-4095143a871f	Burmese/Burma JBRS/JBRS Originals/031089.pdf	031089.pdf	pdf	93102						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032103-bcfceb526d81	Burmese/Burma JBRS/1913/032103.pdf	032103.pdf	pdf	2393854						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032145-51ffd0fbf408	Burmese/Burma JBRS/JBRS Originals/032145.pdf	032145.pdf	pdf	79931						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032148-0c66971ba207	Burmese/Burma JBRS/JBRS Originals/032148.pdf	032148.pdf	pdf	602710						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032160-867edcf9ae18	Burmese/Burma JBRS/JBRS Originals/032160.pdf	032160.pdf	pdf	269595						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032165-34497a301734	Burmese/Burma JBRS/JBRS Originals/032165.pdf	032165.pdf	pdf	334261						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032170-b9f9b9d5f51c	Burmese/Burma JBRS/1913/032170.pdf	032170.pdf	pdf	1018271						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032183-d222b3e1c83e	Burmese/Burma JBRS/JBRS Originals/032183.pdf	032183.pdf	pdf	217854						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032186-bfb56138ff92	Burmese/Burma JBRS/JBRS Originals/032186.pdf	032186.pdf	pdf	137656						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032187-27960fd93ae7	Burmese/Burma JBRS/JBRS Originals/032187.pdf	032187.pdf	pdf	181449						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032190-e426d7aec9d8	Burmese/Burma JBRS/JBRS Originals/032190.pdf	032190.pdf	pdf	86246						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
032191-bdab0141a599	Burmese/Burma JBRS/JBRS Originals/032191.pdf	032191.pdf	pdf	101167						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041001-9084b31d5ebd	Burmese/Burma JBRS/JBRS Originals/041001.pdf	041001.pdf	pdf	547671						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041007-ddc0f02fcc13	Burmese/Burma JBRS/JBRS Originals/041007.pdf	041007.pdf	pdf	1021309						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041023-a3b284dbc4bf	Burmese/Burma JBRS/JBRS Originals/041023.pdf	041023.pdf	pdf	947818						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041045-11e948bc5dd5	Burmese/Burma JBRS/JBRS Originals/041045.pdf	041045.pdf	pdf	369287						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041049-0a3694e7ba1f	Burmese/Burma JBRS/JBRS Originals/041049.pdf	041049.pdf	pdf	303946						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041053-9546fae7553a	Burmese/Burma JBRS/JBRS Originals/041053.pdf	041053.pdf	pdf	261155						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041057-690d093a2257	Burmese/Burma JBRS/1913/041057.pdf	041057.pdf	pdf	343292						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041061-c5a554b709da	Burmese/Burma JBRS/1913/041061.pdf	041061.pdf	pdf	359945						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041062-7f56d36ad2c3	Burmese/Burma JBRS/JBRS Originals/041062.pdf	041062.pdf	pdf	165825						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041067-704a4685023c	Burmese/Burma JBRS/JBRS Originals/041067.pdf	041067.pdf	pdf	63672						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041069-acf20264318e	Burmese/Burma JBRS/JBRS Originals/041069.pdf	041069.pdf	pdf	19786						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041071-5151dcce531f	Burmese/Burma JBRS/JBRS Originals/041071.pdf	041071.pdf	pdf	122836						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041073-a1b84257b2d5	Burmese/Burma JBRS/JBRS Originals/041073.pdf	041073.pdf	pdf	55402						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041075-03b175581c64	Burmese/Burma JBRS/1913/041075.pdf	041075.pdf	pdf	23587						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041077-99791ede9237	Burmese/Burma JBRS/1914/041077.pdf	041077.pdf	pdf	43057						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
041079-16a47805e9be	Burmese/Burma JBRS/JBRS Originals/041079.pdf	041079.pdf	pdf	42045						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042085-2ab93bd4408c	Burmese/Burma JBRS/JBRS Originals/042085.pdf	042085.pdf	pdf	572122						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042093-393ae06fc806	Burmese/Burma JBRS/JBRS Originals/042093.pdf	042093.pdf	pdf	739595						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042103-3998faa44a08	Burmese/Burma JBRS/JBRS Originals/042103.pdf	042103.pdf	pdf	241203						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042107-072ea9580eb8	Burmese/Burma JBRS/JBRS Originals/042107.pdf	042107.pdf	pdf	491675						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042119-330aed996b61	Burmese/Burma JBRS/JBRS Originals/042119.pdf	042119.pdf	pdf	218273						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042121-a10b00dfb9e9	Burmese/Burma JBRS/JBRS Originals/042121.pdf	042121.pdf	pdf	212484						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042125-7c868da09989	Burmese/Burma JBRS/1913/042125.pdf	042125.pdf	pdf	649875						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042135-0510e4f82c73	Burmese/Burma JBRS/1914/042135.pdf	042135.pdf	pdf	58607						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042136-d360e86b243a	Burmese/Burma JBRS/1913/042136.pdf	042136.pdf	pdf	311317						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042139-3ebe0794047f	Burmese/Burma JBRS/1913/042139.pdf	042139.pdf	pdf	132827						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042144-09a12de35fb2	Burmese/Burma JBRS/JBRS Originals/042144.pdf	042144.pdf	pdf	67731						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042145-49cb110d0542	Burmese/Burma JBRS/JBRS Originals/042145.pdf	042145.pdf	pdf	219149						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042148-fade0204288c	Burmese/Burma JBRS/JBRS Originals/042148.pdf	042148.pdf	pdf	16862						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042148a-eef15a1d1576	Burmese/Burma JBRS/JBRS Originals/042148A.pdf	042148A.pdf	pdf	350719						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042152-fcee950a9ff1	Burmese/Burma JBRS/1914/042152.pdf	042152.pdf	pdf	142525						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
042154-29226ab681a0	Burmese/Burma JBRS/JBRS Originals/042154.pdf	042154.pdf	pdf	134202						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043161-a92e9aba624d	Burmese/Burma JBRS/JBRS Originals/043161.pdf	043161.pdf	pdf	867056						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043171-e35ae1498a45	Burmese/Burma JBRS/JBRS Originals/043171.pdf	043171.pdf	pdf	1613470						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043209-b801e27ebf1a	Burmese/Burma JBRS/JBRS Originals/043209.pdf	043209.pdf	pdf	370006						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043215-9c28fa69925b	Burmese/Burma JBRS/JBRS Originals/043215.pdf	043215.pdf	pdf	188874						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043219-8c13f0cb306a	Burmese/Burma JBRS/JBRS Originals/043219.pdf	043219.pdf	pdf	619405						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043224-89b1bf4f944a	Burmese/Burma JBRS/JBRS Originals/043224.pdf	043224.pdf	pdf	105913						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043225-237aebfd997e	Burmese/Burma JBRS/JBRS Originals/043225.pdf	043225.pdf	pdf	323795						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043229-95da12edf7fe	Burmese/Burma JBRS/1913/043229.pdf	043229.pdf	pdf	97641						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043230-3fb6cb023a6a	Burmese/Burma JBRS/JBRS Originals/043230.pdf	043230.pdf	pdf	103318						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043232-ac7138fd1746	Burmese/Burma JBRS/JBRS Originals/043232.pdf	043232.pdf	pdf	41078						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043232a-da167e9ef1f5	Burmese/Burma JBRS/JBRS Originals/043232A.pdf	043232A.pdf	pdf	60558						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043233-7ca751053f4d	Burmese/Burma JBRS/1914/043233.pdf	043233.pdf	pdf	39835						1914 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043234-f1c1d29136f8	Burmese/Burma JBRS/JBRS Originals/043234.pdf	043234.pdf	pdf	127643						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043236-b03dad217a61	Burmese/Burma JBRS/1913/043236.pdf	043236.pdf	pdf	25685						1913 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043237-10238af95090	Burmese/Burma JBRS/JBRS Originals/043237.pdf	043237.pdf	pdf	768750						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043246-b5d8b369a3ef	Burmese/Burma JBRS/JBRS Originals/043246.pdf	043246.pdf	pdf	84820						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
043247-1d364402e16e	Burmese/Burma JBRS/JBRS Originals/043247.pdf	043247.pdf	pdf	70240						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051001-6e549ffebfb3	Burmese/Burma JBRS/JBRS Originals/051001.pdf	051001.pdf	pdf	677106						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051013-53a611f4cd7b	Burmese/Burma JBRS/JBRS Originals/051013.pdf	051013.pdf	pdf	587577						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051021-6734149e3e0f	Burmese/Burma JBRS/JBRS Originals/051021.pdf	051021.pdf	pdf	326928						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051025-740805ebde23	Burmese/Burma JBRS/1915/051025.pdf	051025.pdf	pdf	474929						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051030-0293c3e06793	Burmese/Burma JBRS/1915/051030.pdf	051030.pdf	pdf	103750						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051031-04560d421019	Burmese/Burma JBRS/JBRS Originals/051031.pdf	051031.pdf	pdf	199200						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051033-eb89c7e48479	Burmese/Burma JBRS/JBRS Originals/051033.pdf	051033.pdf	pdf	53766						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051034-f78d618cbacf	Burmese/Burma JBRS/1915/051034.pdf	051034.pdf	pdf	74099						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051035-ebbc816bdbe4	Burmese/Burma JBRS/JBRS Originals/051035.pdf	051035.pdf	pdf	120163						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
051036-5021cc43776e	Burmese/Burma JBRS/1915/051036.pdf	051036.pdf	pdf	88087						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052043-286a5ccb9771	Burmese/Burma JBRS/1915/052043.pdf	052043.pdf	pdf	364886						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052049-39ff96a24906	Burmese/Burma JBRS/JBRS Originals/052049.pdf	052049.pdf	pdf	828228						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052059-29251d830200	Burmese/Burma JBRS/JBRS Originals/052059.pdf	052059.pdf	pdf	2321421						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052091-593ea4dfb3b9	Burmese/Burma JBRS/1915/052091.pdf	052091.pdf	pdf	494394						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052096-8d5d09ece92b	Burmese/Burma JBRS/JBRS Originals/052096.pdf	052096.pdf	pdf	142552						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052097-7d162903c88a	Burmese/Burma JBRS/1915/052097.pdf	052097.pdf	pdf	53070						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052098-c189d2c69bac	Burmese/Burma JBRS/1915/052098.pdf	052098.pdf	pdf	349675						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052102-385a33d151fe	Burmese/Burma JBRS/JBRS Originals/052102.pdf	052102.pdf	pdf	496899						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052110-c234d5989a1e	Burmese/Burma JBRS/JBRS Originals/052110.pdf	052110.pdf	pdf	20062						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052111-bfe568a7b25f	Burmese/Burma JBRS/1915/052111.pdf	052111.pdf	pdf	20713						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052111a-1a81c952a600	Burmese/Burma JBRS/JBRS Originals/052111A.pdf	052111A.pdf	pdf	133345						JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
052113-94654fc5d375	Burmese/Burma JBRS/1915/052113.pdf	052113.pdf	pdf	38813						1915 | JBRS Originals	true	medium	true	Supplemented from existing redacted local_file_manifest.tsv entry.
