candidate_id	acronym	candidate_expansion	raw_context	source_file_id	source_file_label	page_or_location	evidence_type	confidence	notes
frasch_2018_myanmar_epigraphy-f41478fe018f:tn:frasch-context1	TN		Tin 1933–1956) REO Revue de l’Extrême-Orient RSASB Report of the Superintendent, Archaeological Survey of Burma SOAS School of Oriental and African Studies TBG Tijdschrift voor indische Taal-, Land- en Volkenkunde TNI Tijdschrift voor Nederlandsch-Indië TNAG Tijdschrift van de Nederlandsch Aardrijkundig Genootschap TP T’oung Pao 通報 VBG Verhandelingen van het Bataviaasch Genootschap der Kunsten en Wetenschappen VKI Verhandeli	frasch_2018_myanmar_epigraphy-f41478fe018f	Frasch 2018 Myanmar Epigraphy.pdf	context hit 1	contextual_usage	low	
frasch_2018_myanmar_epigraphy-f41478fe018f:tn:frasch-context2	TN		rient RSASB Report of the Superintendent, Archaeological Survey of Burma SOAS School of Oriental and African Studies TBG Tijdschrift voor indische Taal-, Land- en Volkenkunde TNI Tijdschrift voor Nederlandsch-Indië TNAG Tijdschrift van de Nederlandsch Aardrijkundig Genootschap TP T’oung Pao 通報 VBG Verhandelingen van het Bataviaasch Genootschap der Kunsten en Wetenschappen VKI Verhandelingen van de Koninklijk Instituut VG Vers	frasch_2018_myanmar_epigraphy-f41478fe018f	Frasch 2018 Myanmar Epigraphy.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:a:frasch-context1	A		kha) nhuik (wattuka) lay 3) .. . (skhiil) ... rwa lay lup ra sa sil-tuiw .. .i ... 4) .. . kyok 2 tuiille mliy akhra 5) ... (cuik) sim hu min taw mil e' II (mail-krI) ... 6) ... (mail) Siilghapatiy-sa ... 7) Na Pha Ay 1 yok II Na ... 8) Iy sui( -w cui)-k ... 9) .. . 10) ... (ra ka ... cail) Translation 1) Success! Month Santii, Thursday. Year 635 2) ... on the occasion of an audience held in the 'variegated hall'. As for the g	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:a:frasch-context2	A		"7) Na Pha Ay 1 yok II Na ... 8) Iy sui( -w cui)-k ... 9) .. . 10) ... (ra ka ... cail) Translation 1) Success! Month Santii, Thursday. Year 635 2) ... on the occasion of an audience held in the 'variegated hall'. As for the glebe lands ... 3) ... the people who usually work the village lands .. . 4) boundaries of the land marked with 2 stone pillars .. . 5) "" ... shall be erected,"" it was royally ordered. (The king ... ) 6) .."	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:arasi:frasch-context1	ARASI		"gments Description: three fragments discovered in 1910 and 1911 respectively. They were sent to L. Finot, Paris, who pieced them together and read them References: Taw Sein Ko, ""Discovery of two Inscriptions in Pyu,"" ARASI 1910-11, Calcutta (1915), p. 10-11, and Chas. Duroiselle, ""Excavations at Hmawza, Prome,"" ARASI 1911-12, Calcutta 1915, p. 143 Text: 1) nii samphus (i) tattam vedanakkhandho saiiiiakkhandho sankhiirakkhandho 2) di-C"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:arasi:frasch-context2	ARASI		"L. Finot, Paris, who pieced them together and read them References: Taw Sein Ko, ""Discovery of two Inscriptions in Pyu,"" ARASI 1910-11, Calcutta (1915), p. 10-11, and Chas. Duroiselle, ""Excavations at Hmawza, Prome,"" ARASI 1911-12, Calcutta 1915, p. 143 Text: 1) nii samphus (i) tattam vedanakkhandho saiiiiakkhandho sankhiirakkhandho 2) di-Ctrh-)i vipphanditari'l ditrhi ayw11 vucchati saliiyatana (7) paccayii phasso tattha katam (a- )p"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:b:frasch-context1	B		"The Oldest known Pali Texts, 5th_6th century: Results of the Cambridge Symposium on the Pyu Golden Pali Text from Sri Ksetra."" Journal of the Pali Text Society 21, p. 199-213 Janice Stargardt 1990. The Ancient Pyu of Burma. Vol. 1 (Ancient Pyu Cities in a Man-made Landscape). Cambridge/Singapore: PACSEA/University Press Taw Sein Ko 1913 (?). ""Pyu Influence on the Burmese Language."" Burmese Sketches. Vol. 2, Rangoon: Government Prin"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:b:frasch-context2	B		"xt Society 21, p. 199-213 Janice Stargardt 1990. The Ancient Pyu of Burma. Vol. 1 (Ancient Pyu Cities in a Man-made Landscape). Cambridge/Singapore: PACSEA/University Press Taw Sein Ko 1913 (?). ""Pyu Influence on the Burmese Language."" Burmese Sketches. Vol. 2, Rangoon: Government Printing ( ?), p. 417 Thiripyanchi U Tha Myat 1963. Pyu-phat-sa [Pyu Reader] . Yangon: Peoples' Press Daw Than Hswe 1991-92. Pyu-sa Khin Ba Shwe-pe-chan"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:jbrs:frasch-context1	JBRS		"preliminary Study of the fourth Text of the Myazedi Inscriptions."" Journal of the Royal Asiatic Society, p. 365-388. Charles Otto Blagden 1913-14. ""The 'Pyu' Inscriptions."" Epigraphia Indica 12, p. 127-132 (repr. in JBRS 7, 1917, p. 37-44). Chen Yi-Sein 2000. ""The Location of the Pyu Capital in the 800-832 Period ."" Myanmar Two Millennia. Proceedings of a Conference, ed. by Universities' Historical Research Centre, vol. 2. Yangon: Un"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:jbrs:frasch-context2	JBRS		"o Than Tun on his 7Y' Birthday). Yangon: ... , p. 65-90. 12 References: Report oj the Superintendent, ASB,jor 1912-13, Rangoon 1913, § 38, p. 15, no. 7; C. O. Blagden, ""The Pyu Inscriptions,"" EI 12, p. 127-132 (repr. JBRS 70),1917, p. 37- 44, no. 1 (""In [the year] 35, (a relative of 7) Sz:triyavikrama died"") Text: {(;fa: bam: u hi Suriyavikrama barh: Translation: ""In [the year] 35, (a relative of 7) Suriyavikrama died"" Number Name: H"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:jras:frasch-context1	JRAS		"1 va saggesu vayal11 ratanari1 palJ-ftarh (nanosamam) 9 ""The 'Pyu' Inscriptions, "" Epigraphia Indica 12, 1913-14, p. 127-134; Ray, Theravada Buddhism, p. 106; Anthology of Myamnar Literature, vol. 5, p. 81; Blagden, JRAS 1909, p. 10; U Pe Maung Tin, The Myazedi Inscription, in Nava-rat Kui:-svay, Rangoon 1966, p. 23- 33; U Tha Myat, The Pali Version of the Myazedi Inscription, Rangoon 1958; U Tin Lwin, Rajakumar's Inscription in Pali,"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:list:frasch-context1	List		"Asian Studies 36 (1), p. 19-126. Charles Duroiselle 1912. ""Inventaire des inscriptions Palies, Sanskrites, Mon et Pyu de Birmanie."" Bulletin d'Ecole Fran9aise d'Extreme-Orient 12, p. 19-34. Charles Duroiselle 1921. A List of Inscriptions found in Burma. Vol. 1, Rangoon: Government Printing Press. Charles Duroiselle 1924. ""Excavations at Hmawza Old Prome."" ARASB 1924. Rangoon: Government Press, p. 21-26. Charles Duroiselle 1926. ""Exca"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:list:frasch-context2	List		References: Inscriptions of Burma, PI. IV 364a+b = She-haung Myanma Kyauk- sa-mya, vol. 1, p. 1+4 = U E Maung, Selections from Inscriptions of Pagan, no. 3, p. 3 = Epigraphia Birmanica 1 0), 1919, p. 1 = Duroiselle, List of Inscriptions, nos. 51+52; C. O. Blagden, 7 (ga) 1 line = Luce, Phases, no. 59 (d): yarh trahna dra mra u pha [NB ·different readings] (gha) 1 line = Luce, Phases, no. 59 (f): bmi1: sga: Sc;t tba' kdi: [NB differen	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 2	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:mp:frasch-context1	MP		heratanari1 panftam etena saccena su .. . tu 3.3) yanfdha bhutiinf ( ... ) nibhummaniva yaniva antaIikkhe tathagatam 3.4) devamanussapujital71 ( ... ) sang ham namassami ... 6 2) from Kyazin temple SE of Myinpagan (IMP-no. 1219) 3) at gu W of Sint-pahto 4) in a mound near riverbank, close to the S of the Tawya-kyaung monastery, W of Nanpaya [pres. near Paung-gu -paya, where Pyu stuccos were found] Duroiselle reads: budha mga: psu	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_pyu_handlist-6b71d0f8bfb8:rdasb:frasch-context1	RDASB		"on throne on obverse, and ""caracteres tibetains sur une tablette votive"" on reverse, 6 letters Peter Skilling, ""New Pali inscripions from South-east Asia,"" Journal of the Pali Text Society 23, 1997, p. 123-157 NB cp RDASB 1964-65 No.3, p. 152-157: ""A paritta inscription from Sri Ksetra"" A stone slab discovered 'recently' (= 1964) with extracts from 3 suttas, viz. Mangala Sutta, Mora Sutta and Ratana Sutta In fact two stones form two"	frasch_pyu_handlist-6b71d0f8bfb8	Frasch Pyu handlist.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:a:frasch-context1	A		n period (c. 1044-1300 CE). The inscriptions compiled here offer a representative selection of writing during that period, giving us insights into the socio-economic, religious, and intellectual condition of the people. All three come from the 13“ century, when the writing of inscriptions became more common and regular. The first example, Pl. I 105a+b, records the construction of a monastic establishment and its subsequent endowment with	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:a:frasch-context2	A		along with its subsequent endowment. Interestingly, the donor not only quantifies his donation in great detail, but also stipulates a number of rights and duties concerning the management of the property he transferred. Another interesting feature of this inscription is the style in which it is written. The many cases of indirect speech suggest that the donor - named Suvannapicaffi ? - hac passec away by the time of writing, and probably	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:b:frasch-context1	B		[[page 1]] Three Inscriptions from the Pagan Period Tilman Frasch, Manchester Metropolitan University Introduction Besides architecture and artefacts such as sculpture or painting, inscriptions are the most important sources for the history of early Burma including the Pagan period (c. 1044-1300 CE). The inscriptions compiled here off	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:b:frasch-context2	B		from the Pagan Period Tilman Frasch, Manchester Metropolitan University Introduction Besides architecture and artefacts such as sculpture or painting, inscriptions are the most important sources for the history of early Burma including the Pagan period (c. 1044-1300 CE). The inscriptions compiled here offer a representative selection of writing during that period, giving us insights into the socio-economic, religious, and intellectual co	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:jbrs:frasch-context1	JBRS		ihyuiw, out of which the monks who dwell in the monastery shall receive 30, and 20 shall be reserved for food offerings (sambut) to the Buddha. ' Translations by U Pe Maung Tin, “Buddhism in the Inscriptions of Pagan”, JBRS 26, 1936, p. 56; and by U Than Tun, “Religious Buildings of Burma”, JBRS 42, 1959, p. 79-80. [[page 5]] 29) The skhin [prince] Rajasd gave 70 pay at Pok-pari-phlij and 20 at Riy-d. Together 90, altogether 300 including	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:jbrs:frasch-context2	JBRS		0, and 20 shall be reserved for food offerings (sambut) to the Buddha. ' Translations by U Pe Maung Tin, “Buddhism in the Inscriptions of Pagan”, JBRS 26, 1936, p. 56; and by U Than Tun, “Religious Buildings of Burma”, JBRS 42, 1959, p. 79-80. [[page 5]] 29) The skhin [prince] Rajasd gave 70 pay at Pok-pari-phlij and 20 at Riy-d. Together 90, altogether 300 including the dry fields. These are for the monks. [Moreover] Rajasa gave 19 serfs	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:list:frasch-context1	List		taken together, suggest that the writer may not have been a native Burmese speaker. 1) Two-faced Inscription from an Unknown Site, Pagan References: Pl. I 105a = OBI 1, p. 306 = SIP no. 25, p. 52 = UEM no. 36, p. 99 = List 242 Date(s): CS 589-599 = AD 1236-37 A) Text 1) || sakarac 598 khu Kratuik nhac || Plasuiv la-chut 3 ryak || Tan-nha- 2) n-la-niy. tak 9 phiva khvay pu-thuiv-kG tha-pa-na e’ || 28 ryak Ihyan pri 3) e’ || kG tha-pa-	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:list:frasch-context2	List		aw Na& Pha Ay. Sann. 14) In front of these persons I confirmed and donated. 2) A Two-faced Inscription from the Kassapa Complex, Pagan References: Pl. II 162 = OBI 2, p. 93 = SIP no. 29, p. 66 = UEM no. 56, p. 153 = List 2708; reverse Pl. II 163 = OBI 2, p. 96 = UEM no. 56, p. 156 = List 270b Date(s): CS 606-610 = 1244-1248 CE (obverse) and CS 609-610 = 1247-1248 CE t (reverse) A) Text 1 || || namo buddhassa || O || sakarac 606 khu	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:obi:frasch-context1	OBI		ted letters and some unusual sentence structures which, taken together, suggest that the writer may not have been a native Burmese speaker. 1) Two-faced Inscription from an Unknown Site, Pagan References: Pl. I 105a = OBI 1, p. 306 = SIP no. 25, p. 52 = UEM no. 36, p. 99 = List 242 Date(s): CS 589-599 = AD 1236-37 A) Text 1) || sakarac 598 khu Kratuik nhac || Plasuiv la-chut 3 ryak || Tan-nha- 2) n-la-niy. tak 9 phiva khvay pu-thuiv-	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:obi:frasch-context2	OBI		older brother-in-law (Ma-)ran, his younger brother-in-law Na& Pha Ay. Sann. 14) In front of these persons I confirmed and donated. 2) A Two-faced Inscription from the Kassapa Complex, Pagan References: Pl. II 162 = OBI 2, p. 93 = SIP no. 29, p. 66 = UEM no. 56, p. 153 = List 2708; reverse Pl. II 163 = OBI 2, p. 96 = UEM no. 56, p. 156 = List 270b Date(s): CS 606-610 = 1244-1248 CE (obverse) and CS 609-610 = 1247-1248 CE t (reverse)	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:pl:frasch-context1	Pl.		, giving us insights into the socio-economic, religious, and intellectual condition of the people. All three come from the 13“ century, when the writing of inscriptions became more common and regular. The first example, Pl. I 105a+b, records the construction of a monastic establishment and its subsequent endowment with fields and serfs. Its author and donor seems to have been a high courtier with close links to the royal family, as can be	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:pl:frasch-context2	Pl.		s, a few omitted letters and some unusual sentence structures which, taken together, suggest that the writer may not have been a native Burmese speaker. 1) Two-faced Inscription from an Unknown Site, Pagan References: Pl. I 105a = OBI 1, p. 306 = SIP no. 25, p. 52 = UEM no. 36, p. 99 = List 242 Date(s): CS 589-599 = AD 1236-37 A) Text 1) || sakarac 598 khu Kratuik nhac || Plasuiv la-chut 3 ryak || Tan-nha- 2) n-la-niy. tak 9 phiva kh	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:sip:frasch-context1	SIP		some unusual sentence structures which, taken together, suggest that the writer may not have been a native Burmese speaker. 1) Two-faced Inscription from an Unknown Site, Pagan References: Pl. I 105a = OBI 1, p. 306 = SIP no. 25, p. 52 = UEM no. 36, p. 99 = List 242 Date(s): CS 589-599 = AD 1236-37 A) Text 1) || sakarac 598 khu Kratuik nhac || Plasuiv la-chut 3 ryak || Tan-nha- 2) n-la-niy. tak 9 phiva khvay pu-thuiv-kG tha-pa-na e’	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:sip:frasch-context2	SIP		in-law (Ma-)ran, his younger brother-in-law Na& Pha Ay. Sann. 14) In front of these persons I confirmed and donated. 2) A Two-faced Inscription from the Kassapa Complex, Pagan References: Pl. II 162 = OBI 2, p. 93 = SIP no. 29, p. 66 = UEM no. 56, p. 153 = List 2708; reverse Pl. II 163 = OBI 2, p. 96 = UEM no. 56, p. 156 = List 270b Date(s): CS 606-610 = 1244-1248 CE (obverse) and CS 609-610 = 1247-1248 CE t (reverse) A) Text 1 ||	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:uem:frasch-context1	UEM		e structures which, taken together, suggest that the writer may not have been a native Burmese speaker. 1) Two-faced Inscription from an Unknown Site, Pagan References: Pl. I 105a = OBI 1, p. 306 = SIP no. 25, p. 52 = UEM no. 36, p. 99 = List 242 Date(s): CS 589-599 = AD 1236-37 A) Text 1) || sakarac 598 khu Kratuik nhac || Plasuiv la-chut 3 ryak || Tan-nha- 2) n-la-niy. tak 9 phiva khvay pu-thuiv-kG tha-pa-na e’ || 28 ryak Ihyan pri	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 1	contextual_usage	low	
frasch_three_pagan_inscriptions-81f9fa6e9407:uem:frasch-context2	UEM		younger brother-in-law Na& Pha Ay. Sann. 14) In front of these persons I confirmed and donated. 2) A Two-faced Inscription from the Kassapa Complex, Pagan References: Pl. II 162 = OBI 2, p. 93 = SIP no. 29, p. 66 = UEM no. 56, p. 153 = List 2708; reverse Pl. II 163 = OBI 2, p. 96 = UEM no. 56, p. 156 = List 270b Date(s): CS 606-610 = 1244-1248 CE (obverse) and CS 609-610 = 1247-1248 CE t (reverse) A) Text 1 || || namo buddhassa ||	frasch_three_pagan_inscriptions-81f9fa6e9407	Frasch Three pagan inscriptions.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:a:frasch	A	Original Inscriptions Collected by King Bodawpaya and now placed near the Patodawgyi Pagoda, Amarapura	nscriptions Collected in Upper Burma (UB 1, UB 2). A chance find at the Patodawgyi pagoda at Amarapura with original inscriptions that had been copied under King Bodawpaya made it possible to compile another volume of Original Inscriptions Collected by King Bodawpaya and now placed near the Patodawgyi Pagoda, Amarapura (A), in 1913. A translation of the PPA volume (mostly prepared by Forchhammer) was edited by U Tun Nyein, the secretary of Forchhammer (Rangoon 1897). 6 Information about Duroiselle is remarkably meagre. The obituary, wr	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	full-text pattern hit	explicit_parenthetical_definition	high	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:arasi:frasch-context1	ARASI		n turn left his own votive plates in Prome.171 That the Pyu people continued to venerate the hair relic in the 161 Stargardt, Ancient Pyu 1, p. 183-5. 162 Duroiselle, ARASI 1926, p. 19-20. 163 U Myint Aung, “Excavations at Halin,” p. 58. 164 For a similar view, see Stargardt, Ancient Pyu 1, p. 51 and 200. 165 The first reference for Pagan again comes from Chinese records which mention	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:arasi:frasch-context2	ARASI		ple on an equal level (“Economic Life,” p. 287), so it is hardly intelligible why his periodisation of Pagan architecture put that much weight on the Mons alone. 187 Charles Duroiselle, “Report for the Burma Circle,” ARASI 1926-27, p. 166-7. 188 EB 3:1, no. 9. For this inscription, see also Luce, Old Burma 1, p. 64. 189 Stargardt, Ancient Pyu 1, p. 196. 29 most notably the turners’ quarter ( pan-pwat-arap) south of the city wall n	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:b:frasch	B	Inscriptions Copied from the Stones Collected by King Bodawpaya and Placed near the Aracan Pagoda	Bombay 1894), and a guide for Pagan (Archaeological Notes on Pagan, Delhi 1936). 5 The first volume to be published was Inscriptions of Pagan, Pinya and Ava (PPA), Rangoon 1892. In 1897 followed to the two volumes of Inscriptions Copied from the Stones Collected by King Bodawpaya and Placed near the Aracan Pagoda (B 1, B 2). To more volumes with recently discovered inscriptions were published in 1900 and 1903 under the title Inscriptions Collected in Upper Burma (UB 1, UB 2). A chance find at the Patodawgyi pagoda at Amarapura with origi	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	full-text pattern hit	explicit_parenthetical_definition	high	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:bbhc:frasch-context1	BBHC		nd translation as well as extensive comments and explanations, including an analysis of the linguistic content of every single inscription. Following the order of the IB, the editors worked in the second volume of the BBHC up to Pl. I 4+5. The edition was continued up to Pl. I 20 in the third volume, though this volume became a victim of the coup d’état in 1962: it was printed, but never published. Only few copies reached a Western book	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:bbhc:frasch-context2	BBHC		. For this reason the French architect Pichard has used it in his work on the pentagonal temples in Pagan to determine the date of the temple.41 His conclusion from 33 BBHC 1 (2), 1960, p. 231. 34 OBI 1, p. 29, l. 4; BBHC 1 (2), 1960, p. 239. 35 With a similar argument I would prefer, in Pl. III 325, l. 2-3, the reading san-kri (meaning “minister” here) instead of man-kri. The latter us	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:eb:frasch-context1	EB		hism,” p. 191-2. Irrespective of their limited value, readings from the “six volumes” (of which only three were available to me: PPA, A, and B 2) will have to taken into regard on and off in the course of this work. 9 EB 1, pt. 1 (Rajakumar inscription), Rangoon 1919, EB 1, pt. 2, Rangoon 1920, EB 3, pt. 1, Rangoon 1923 (inscriptions of Kyanzittha and Alaungsithu). 10 EB 2, pts. 1-2, Rangoon 1921. 11 EB 3, pt. 2, Rangoon 1928, EB 4,	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:eb:frasch-context2	EB		e, readings from the “six volumes” (of which only three were available to me: PPA, A, and B 2) will have to taken into regard on and off in the course of this work. 9 EB 1, pt. 1 (Rajakumar inscription), Rangoon 1919, EB 1, pt. 2, Rangoon 1920, EB 3, pt. 1, Rangoon 1923 (inscriptions of Kyanzittha and Alaungsithu). 10 EB 2, pts. 1-2, Rangoon 1921. 11 EB 3, pt. 2, Rangoon 1928, EB 4, pts. 1-2, Rangoon 1934. 12 For an estimation of hi	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:jbrs:frasch-context1	JBRS		k base. At first, imprints were produced by colouring the stone and then pressing the paper on it. Such a negative image could only be read with the help of a mirror, see U Than Tun, History of Burma, AD 1000-1300, in JBRS 61, 1978, p. 190. 4 He was born in 1864 as the son of a merchant from Bhamo. After completing his study at Cambridge, he served as a translator to the Government of Burma. Having he worked on the papers that Forchhamm	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:jbrs:frasch-context2	JBRS		d by U Tun Nyein, the secretary of Forchhammer (Rangoon 1897). 6 Information about Duroiselle is remarkably meagre. The obituary, written by U Pe Maung Tin, neither contains his year of birth nor when he passed away (JBRS 34 (1), 1951, p. 44-46). He does not figure in the Whos’s Who in Burma of 1927 nor in either the French or the British Dictionary of National Biography. A Frenchman by birth, he studied at the Sorbonne and came to Ran	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:jras:frasch-context1	JRAS		B 3, pt. 2, Rangoon 1928, EB 4, pts. 1-2, Rangoon 1934. 12 For an estimation of his life and works, see Hugh Tinker, “The Place of G. H. Luce in Research and Education in Burma during the last Decade of British Rule,” JRAS 1986, p. 174-190. 13 “The Greater Temples of Pagan,” JBRS 8 (3), 1918, p. 189-198; “The Smaller Temples of Pagan,” JBRS 10 (2), 1920, p. 41-48. 3 concerning Pagan14 which he prepared together with his brother-in-	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 1	contextual_usage	low	
frasch_1996_pagan_machineenglishtranslat-6f1791859aa4:jras:frasch-context2	JRAS		n: Continuity and Change in 14th Century Burma,” in idem, Conference under the Tamarind Tree, New Haven 1971, p. 3-53. 110 Michael Aung-Thwin, Pagan. The Origins of Modern Burma, Honolulu 1985. 111 E. g. Ian Brown in JRAS 1987, p. 154-155; Victor Lieberman in Pacific Affairs 60, 1987, p. 154-156; U Aye Chan in Southeast Asian Studies (Tokyo) 26 (1), 1988, p. 86-95. 112 Michael Aung-Thwin, “The Role of Sasana Reform in Burmese History:	frasch_1996_pagan_machineenglishtranslat-6f1791859aa4	Frasch-1996-Pagan-MachineEnglishTranslation-OLD-VERSION.pdf	context hit 2	contextual_usage	low	
