candidate_id	search_term	name	original_path	file_type	file_size	sha256	probable_work_label	probable_author	probable_year	match_confidence	copy_status	copied_path	notes
472397-73b58ced4eda	jbrs	472397.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/472397.pdf	pdf	992756	73b58ced4edabfac5f9beeaa654ce5e2eeaf985da0dbe5b986390269fc97ee2c	472397			medium	reused_existing	data/local/bibliography_sources/472397-73b58ced4eda/472397.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472385-ecc63d584b8d	jbrs	472385.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/472385.pdf	pdf	789798	ecc63d584b8d5098d6af8f0818713109f479880cf3dbcc59fd89a5a578487ac4	472385			medium	reused_existing	data/local/bibliography_sources/472385-ecc63d584b8d/472385.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472379-4a6c957cb0a2	jbrs	472379.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/472379.pdf	pdf	326497	4a6c957cb0a21838588885b03c9b6fc67c7a2ac32c04d702c5639b7990c5d8fd	472379			medium	reused_existing	data/local/bibliography_sources/472379-4a6c957cb0a2/472379.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472367-b3c75621b3e7	jbrs	472367.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/472367.pdf	pdf	838113	b3c75621b3e7e3d8e3e301f611c2fbf757ac8e674a46ce376187f88ae51afbf3	472367			medium	reused_existing	data/local/bibliography_sources/472367-b3c75621b3e7/472367.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472325-666e2ce45c9b	jbrs	472325.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/472325.pdf	pdf	2451036	666e2ce45c9ba79424faaf2b268d4ad31f02344c890112ab03239f5a6509c05b	472325			medium	reused_existing	data/local/bibliography_sources/472325-666e2ce45c9b/472325.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472287-1a94d3e6ce11	jbrs	472287.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/472287.pdf	pdf	2665476	1a94d3e6ce11a165da42a3d71881ccc4dbc9bb819448ebee0f15a660d0d871fc	472287			medium	reused_existing	data/local/bibliography_sources/472287-1a94d3e6ce11/472287.pdf	Collapsed 1 duplicate path(s) by SHA-256.
472263-de10db115b4a	jbrs	472263.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/472263.pdf	pdf	1668175	de10db115b4add4bb07d8d9b2b5d0e81f5e2de5adf7cba51096435634e273221	472263			medium	reused_existing	data/local/bibliography_sources/472263-de10db115b4a/472263.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471225-d04763ef473c	jbrs	471225.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471225.pdf	pdf	1684034	d04763ef473ccedc5cd33891647d86f426ddeeb6cdda47e520a68c8e5f4b36ff	471225			medium	reused_existing	data/local/bibliography_sources/471225-d04763ef473c/471225.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471205-572068b5d6b0	jbrs	471205.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471205.pdf	pdf	1336090	572068b5d6b009ce90fc0cc61a1dbc2d878e0ea359db15e39057e7aecfa308cc	471205			medium	reused_existing	data/local/bibliography_sources/471205-572068b5d6b0/471205.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471183-61f9e91ba7d7	jbrs	471183.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471183.pdf	pdf	1370832	61f9e91ba7d79f24d9beb717412bd6c88caf18f2d0796a5c1b2213fde3fd4b81	471183			medium	reused_existing	data/local/bibliography_sources/471183-61f9e91ba7d7/471183.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471173-0ca3bdd886b2	jbrs	471173.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471173.pdf	pdf	667540	0ca3bdd886b2c759bf8772da4d7e60613ce78e929be0a3148d6a3efa8c73b72d	471173			medium	reused_existing	data/local/bibliography_sources/471173-0ca3bdd886b2/471173.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471149-02f68367f7cd	jbrs	471149.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471149.pdf	pdf	1659417	02f68367f7cddc45066e1d03fa2ec5e06b097bfd494cc8dbc23377cc5d13eecf	471149			medium	reused_existing	data/local/bibliography_sources/471149-02f68367f7cd/471149.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471089-b6ae8799bdff	jbrs	471089.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/471089.pdf	pdf	3713445	b6ae8799bdff40ac76260dc85cde320c925574f6fa18d8374a7d64449fb5014e	471089			medium	reused_existing	data/local/bibliography_sources/471089-b6ae8799bdff/471089.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471077-bd2e04154a28	jbrs	471077.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471077.pdf	pdf	545536	bd2e04154a28f70b0fd1b3bb206508607fd2c098b23f9700ff9b30acb98045a0	471077			medium	reused_existing	data/local/bibliography_sources/471077-bd2e04154a28/471077.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471011-1c661ca9d2a1	jbrs	471011.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/471011.pdf	pdf	3704664	1c661ca9d2a1d00cfd31c9daafb65f95d88a17fc6175ac7191b78abf3dd60331	471011			medium	reused_existing	data/local/bibliography_sources/471011-1c661ca9d2a1/471011.pdf	
471011-df6fe6f6901a		471011.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471011.pdf	pdf	3704664	df6fe6f6901a7603fb6de11e676d144e68939fc1dbeff74c2bfec46d0ab16abc	471011			medium	reused_existing	data/local/bibliography_sources/471011-df6fe6f6901a/471011.pdf	
471003-c00f27cb1283	burma | jbrs	471003.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/471003.pdf	pdf	231736	c00f27cb12833fd2321465abdfff77eff59eea4e55e6a66976079f15059b62d1	471003			medium	reused_existing	data/local/bibliography_sources/471003-c00f27cb1283/471003.pdf	Collapsed 1 duplicate path(s) by SHA-256.
471001-ee68575fa6e0	jbrs	471001.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1964/471001.pdf	pdf	145602	ee68575fa6e00ccba5e12ca717f2540cd9687c2fa8cb2cfc4184a2108ef278dc	471001			medium	reused_existing	data/local/bibliography_sources/471001-ee68575fa6e0/471001.pdf	Collapsed 1 duplicate path(s) by SHA-256.
462001c-80146cae6b49	jbrs	462001C.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/462001C.pdf	pdf	2254700	80146cae6b49f1dc993ac1d6e2e998df80a0167ed8148a7a80ba139c43499b9f	462001C			medium	reused_existing	data/local/bibliography_sources/462001c-80146cae6b49/462001C.pdf	Collapsed 1 duplicate path(s) by SHA-256.
462001b-95b416c36248	jbrs	462001B.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/462001B.pdf	pdf	2515784	95b416c3624894b7717a2d2016adca83257ad562797ae9d0741891769fd209a4	462001B			medium	reused_existing	data/local/bibliography_sources/462001b-95b416c36248/462001B.pdf	Collapsed 1 duplicate path(s) by SHA-256.
462001a-b74428bb5ebe	jbrs	462001A.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/462001A.pdf	pdf	2506783	b74428bb5ebef6990790eaa26769c64f4e9aaba20a3e21191a753ae730d78191	462001A			medium	reused_existing	data/local/bibliography_sources/462001a-b74428bb5ebe/462001A.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461081-194d0ea9ee25	jbrs	461081.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1963/461081.pdf	pdf	1191637	194d0ea9ee25766dd0cd1d0f1937f8ffa879d78aaa57b2131500f2cfeb556536	461081			medium	reused_existing	data/local/bibliography_sources/461081-194d0ea9ee25/461081.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461065-e40976239b95	jbrs	461065.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/461065.pdf	pdf	2374605	e40976239b95d1352e1a233a041940a1e5fdc7a5573bc0dcb17b3b06b02fe49c	461065			medium	reused_existing	data/local/bibliography_sources/461065-e40976239b95/461065.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461053-e53f8eb6505d	jbrs	461053.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1963/461053.pdf	pdf	692606	e53f8eb6505d0d3fa2495e51e08b3771580084e87749abd92b545bfdc28d0b2a	461053			medium	reused_existing	data/local/bibliography_sources/461053-e53f8eb6505d/461053.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461043-93e8161ba906	jbrs	461043.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/461043.pdf	pdf	536046	93e8161ba906f3eebb900b6df0eac0974c6bf9bf0d560363f5b1b9dbcfd51f0c	461043			medium	reused_existing	data/local/bibliography_sources/461043-93e8161ba906/461043.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461035-b40362bf7b9f	jbrs	461035.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/461035.pdf	pdf	380839	b40362bf7b9fbcd4f868f4716027dfca71b85c4d6f132008abdbcecbc3ad94a8	461035			medium	reused_existing	data/local/bibliography_sources/461035-b40362bf7b9f/461035.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461027-87bba07f427d	jbrs	461027.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1963/461027.pdf	pdf	554664	87bba07f427daffd45ce10a26c73e87e6e17897d97158ef5b89fb681fc7e9647	461027			medium	reused_existing	data/local/bibliography_sources/461027-87bba07f427d/461027.pdf	Collapsed 1 duplicate path(s) by SHA-256.
461011-1b100ecd9943	jbrs	461011.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/461011.pdf	pdf	747111	1b100ecd99435b27af6d5034673e7e15378610bc7d4dfceccda84070dd49d0c5	461011			medium	reused_existing	data/local/bibliography_sources/461011-1b100ecd9943/461011.pdf	
461001-595b35f5e1c5	jbrs	461001.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/461001.pdf	pdf	621113	595b35f5e1c5089d0e2f8666286b88999373da8271e35d19142e1ddd834e42cd	461001			medium	reused_existing	data/local/bibliography_sources/461001-595b35f5e1c5/461001.pdf	
452209-946ecb59ab89	jbrs	452209.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/452209.pdf	pdf	420704	946ecb59ab89708564756ed026be7d5d72e7189403870695f52e2fb218ff359f	452209			medium	reused_existing	data/local/bibliography_sources/452209-946ecb59ab89/452209.pdf	Collapsed 1 duplicate path(s) by SHA-256.
452205-b44cecfd7a83	jbrs	452205.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/452205.pdf	pdf	283566	b44cecfd7a83840990274537310e85ef307db2993ed9098c4ca89229fd24f52f	452205			medium	reused_existing	data/local/bibliography_sources/452205-b44cecfd7a83/452205.pdf	Collapsed 1 duplicate path(s) by SHA-256.
452193-fc71a2164190	jbrs	452193.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/452193.pdf	pdf	741325	fc71a2164190b4f172e2afcef6d10da188db0bec1fb681fe76a3d9832d97fcf7	452193			medium	reused_existing	data/local/bibliography_sources/452193-fc71a2164190/452193.pdf	Collapsed 1 duplicate path(s) by SHA-256.
452181-61f682f61b18	jbrs	452181.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/452181.pdf	pdf	1012721	61f682f61b188efceab2d7e6985d89513e3c148d98654f839169f637a29fa3b2	452181			medium	reused_existing	data/local/bibliography_sources/452181-61f682f61b18/452181.pdf	Collapsed 1 duplicate path(s) by SHA-256.
452163-0f2d7695222c	jbrs	452163.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/452163.pdf	pdf	1288735	0f2d7695222c477c38a9d8c513d3dcb925afef7b372d9e4293f4d070e647d3ef	452163			medium	reused_existing	data/local/bibliography_sources/452163-0f2d7695222c/452163.pdf	Collapsed 1 duplicate path(s) by SHA-256.
452137-c94f87ea513f	jbrs	452137.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/452137.pdf	pdf	1642237	c94f87ea513f02326bb573248a854262202b3368020bfa25568d9e2e6f6e6e4a	452137			medium	reused_existing	data/local/bibliography_sources/452137-c94f87ea513f/452137.pdf	
452129-3e40dc0c5769	jbrs	452129.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/452129.pdf	pdf	547033	3e40dc0c5769b3b3eaedca0d0c1471657f46d759960459c8c532d7f5d46d1c22	452129			medium	reused_existing	data/local/bibliography_sources/452129-3e40dc0c5769/452129.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451109-14a5f41640a7	jbrs	451109.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451109.pdf	pdf	457484	14a5f41640a724c8db4c6c5a0de2f925944f114717aa2f77bfddff0995732e26	451109			medium	reused_existing	data/local/bibliography_sources/451109-14a5f41640a7/451109.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451091-60f0fa4586e9	jbrs	451091.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451091.pdf	pdf	1263549	60f0fa4586e9f4d93485f39009cbe385e05ececed59168cdbfa653df2c7cd6be	451091			medium	reused_existing	data/local/bibliography_sources/451091-60f0fa4586e9/451091.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451079-492ba7c3e673	jbrs	451079.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451079.pdf	pdf	679596	492ba7c3e673d743d00c3b3b2fe40ca4681928211145e5ebd54074e571d2a13a	451079			medium	reused_existing	data/local/bibliography_sources/451079-492ba7c3e673/451079.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451049-4477549ee36b	jbrs	451049.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451049.pdf	pdf	1700575	4477549ee36b22cb1bcf30f9759c36f6547549a8334a99665b21fbb7c47607d5	451049			medium	reused_existing	data/local/bibliography_sources/451049-4477549ee36b/451049.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451041-4a9aa2fe898b	jbrs	451041.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451041.pdf	pdf	316925	4a9aa2fe898b00338ee76e6a8656a3ccfc9a0cd2bf072312b0fc0a8a8ea66bd2	451041			medium	reused_existing	data/local/bibliography_sources/451041-4a9aa2fe898b/451041.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451029-7467b232a54a	jbrs	451029.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1962/451029.pdf	pdf	666320	7467b232a54a6e9f0c52edff3df68e741df155544cc710534b1d7c1fb03cc798	451029			medium	reused_existing	data/local/bibliography_sources/451029-7467b232a54a/451029.pdf	Collapsed 1 duplicate path(s) by SHA-256.
451007-cc1e3f0605e9	jbrs	451007.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/451007.pdf	pdf	1180704	cc1e3f0605e918d1797b866e133e0778ab5daf7f658baaff9be7f398dac102ec	451007			medium	reused_existing	data/local/bibliography_sources/451007-cc1e3f0605e9/451007.pdf	
451001-dd76978a0c1a	jbrs	451001.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/451001.pdf	pdf	309821	dd76978a0c1aafa842d49b9601c13a00ad0f1d08806c32a3b0ce236fb947eec9	451001			medium	reused_existing	data/local/bibliography_sources/451001-dd76978a0c1a/451001.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442301-06d636206b45	jbrs	442301.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/442301.pdf	pdf	61429	06d636206b45b29dfb24acfb4a5b1441c97f94e42b9d34cffe2f4306194c71e9	442301			medium	reused_existing	data/local/bibliography_sources/442301-06d636206b45/442301.pdf	
442299-63b1e8ce706e	jbrs	442299.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442299.pdf	pdf	97056	63b1e8ce706ec97e72a1716798543c5e9290826b0787c8ff96ceeba9a754be26	442299			medium	reused_existing	data/local/bibliography_sources/442299-63b1e8ce706e/442299.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442297-266453b9071f	jbrs	442297.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442297.pdf	pdf	84172	266453b9071f69013516799d6d7a8fbaf9b4d26eff1c7f41697e2112ebed2e8c	442297			medium	reused_existing	data/local/bibliography_sources/442297-266453b9071f/442297.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442247-2be89e8d2863	jbrs	442247.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442247.pdf	pdf	3711393	2be89e8d2863ad189bf52a453b3eb70bb9aee3786aace3493e78de4bde792574	442247			medium	reused_existing	data/local/bibliography_sources/442247-2be89e8d2863/442247.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442237-70b3bf49579b	jbrs	442237.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442237.pdf	pdf	580529	70b3bf49579b96f5e8001a9fa6a9f8857a7419c8f7751866fbaf94def2eca239	442237			medium	reused_existing	data/local/bibliography_sources/442237-70b3bf49579b/442237.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442225-b3944aa9ea09	jbrs	442225.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442225.pdf	pdf	537695	b3944aa9ea091948338c902d915822ed548c665b41ad5eb790fe57ab87a25c89	442225			medium	reused_existing	data/local/bibliography_sources/442225-b3944aa9ea09/442225.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442197-a73553293f2b	jbrs	442197.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442197.pdf	pdf	1565279	a73553293f2b8ee5c619891b2faac7b437a4c3dd763883244aeee644d9e3806f	442197			medium	reused_existing	data/local/bibliography_sources/442197-a73553293f2b/442197.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442183-cee44d27f9df	jbrs	442183.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442183.pdf	pdf	875426	cee44d27f9dfb2f42939b75cbc16c0f12307730c34ffdc46a7fba49bf2f6d24f	442183			medium	reused_existing	data/local/bibliography_sources/442183-cee44d27f9df/442183.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442165-eca728e8af14	jbrs	442165.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442165.pdf	pdf	1191976	eca728e8af141628c1fa6dacbfbed1ddd02b081dfe3fece852785fbd00b0fcc5	442165			medium	reused_existing	data/local/bibliography_sources/442165-eca728e8af14/442165.pdf	Collapsed 1 duplicate path(s) by SHA-256.
442141-fb0badfa4996	jbrs	442141.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/442141.pdf	pdf	1829269	fb0badfa499645b252515170c411a528da56af03a06641e2db15746845c90e5c	442141			medium	reused_existing	data/local/bibliography_sources/442141-fb0badfa4996/442141.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441085-39e427a48df4	jbrs	441085.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441085.pdf	pdf	3619080	39e427a48df44f579e850aad7315e9c6848b76a59344a9a6cb8d6d3c8b9558dc	441085			medium	reused_existing	data/local/bibliography_sources/441085-39e427a48df4/441085.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441081-7324d4a0404b	jbrs	441081.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441081.pdf	pdf	246243	7324d4a0404b36266f8a0d01775bc8018c30fb1cc50ed40afb098a696ef562c1	441081			medium	reused_existing	data/local/bibliography_sources/441081-7324d4a0404b/441081.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441061-b50010eec7e9	jbrs	441061.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441061.pdf	pdf	1615447	b50010eec7e90c4ae887af73e7eefc0ba36038bc7184783f5069c1c83668f6a8	441061			medium	reused_existing	data/local/bibliography_sources/441061-b50010eec7e9/441061.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441043-04396fc0d3de	jbrs	441043.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441043.pdf	pdf	1281983	04396fc0d3de6e7dfb284eb8d2851277129fc2f1c368f11ef2a14c4bd558b111	441043			medium	reused_existing	data/local/bibliography_sources/441043-04396fc0d3de/441043.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441035-414bda68ceea	jbrs	441035.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441035.pdf	pdf	530701	414bda68ceea83115d3835a916d798d876e9f68e7e3f78918ae3e84da7150cfd	441035			medium	reused_existing	data/local/bibliography_sources/441035-414bda68ceea/441035.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441025-49da8fd77e36	jbrs	441025.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441025.pdf	pdf	991452	49da8fd77e361ae98405e87648d62f136a84d4c5d244717beec3e4e3b44ae044	441025			medium	reused_existing	data/local/bibliography_sources/441025-49da8fd77e36/441025.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441013-73e5fab1fe07	jbrs	441013.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1961/441013.pdf	pdf	1008098	73e5fab1fe07cd73a5258a8c979d563b704e231e633ae43066a0a125e0151510	441013			medium	reused_existing	data/local/bibliography_sources/441013-73e5fab1fe07/441013.pdf	Collapsed 1 duplicate path(s) by SHA-256.
441001-e77854107ba4	jbrs	441001.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/441001.pdf	pdf	732933	e77854107ba416378f987cd2fb4eeea5844e5c8b023ee64f1abf27f2fb54f362	441001			medium	reused_existing	data/local/bibliography_sources/441001-e77854107ba4/441001.pdf	Collapsed 1 duplicate path(s) by SHA-256.
432001-f6a30b5c99c0	jbrs	432001.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/432001.pdf	pdf	558705	f6a30b5c99c0baac0163823c27361e0d343800063d6ff6eb623acb660757e4da	432001			medium	reused_existing	data/local/bibliography_sources/432001-f6a30b5c99c0/432001.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431091-3d36d6ccf5b8	jbrs	431091.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431091.pdf	pdf	153987	3d36d6ccf5b8806984894ebdde3f83f4441adfd0f7a9c1bc0b2f914de0a928a4	431091			medium	reused_existing	data/local/bibliography_sources/431091-3d36d6ccf5b8/431091.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431083-5967f58badde	jbrs	431083.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/431083.pdf	pdf	453292	5967f58badde7522b74bcafa3ec1cc8f4d3d5e47d86514089008a01e758e207f	431083			medium	reused_existing	data/local/bibliography_sources/431083-5967f58badde/431083.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431073-343ef2f180d9	jbrs	431073.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431073.pdf	pdf	596378	343ef2f180d92952dd92dbf96bcfd37b1867bf735c66baea8bcd1b4d2ed7f5a3	431073			medium	reused_existing	data/local/bibliography_sources/431073-343ef2f180d9/431073.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431067-a56e0ed7db80	jbrs	431067.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431067.pdf	pdf	193780	a56e0ed7db800cce4e1cf2f99e9067895a32a8273577f7486d234598db9f4e5d	431067			medium	reused_existing	data/local/bibliography_sources/431067-a56e0ed7db80/431067.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431063-fdfd52e2bdbe	jbrs	431063.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/431063.pdf	pdf	264379	fdfd52e2bdbec6f0a00637ab210f0cb195131e03ae3da63cad00c8d2de6db42b	431063			medium	reused_existing	data/local/bibliography_sources/431063-fdfd52e2bdbe/431063.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431057-8f9f2a31cbac	jbrs	431057.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431057.pdf	pdf	311437	8f9f2a31cbac4956ab2b50700be0c98767329cb19cebd84277e0fa42b77cdcef	431057			medium	reused_existing	data/local/bibliography_sources/431057-8f9f2a31cbac/431057.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431051-18165066370d	jbrs	431051.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/431051.pdf	pdf	325557	18165066370df97b29c35d00fd3e43091a9974f1514e522ea948690063c97384	431051			medium	reused_existing	data/local/bibliography_sources/431051-18165066370d/431051.pdf	
431041-6fb537d44ba5	jbrs	431041.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431041.pdf	pdf	786287	6fb537d44ba5937bd1f511ea284fea65beb5c9699c867a07c83d6661d4024a13	431041			medium	reused_existing	data/local/bibliography_sources/431041-6fb537d44ba5/431041.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431037-79baa579e9e2	jbrs	431037.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/JBRS Originals/431037.pdf	pdf	257535	79baa579e9e2457bf8451657caba30bcb7e7c94c2904dd5f42f37fac29e8b248	431037			medium	reused_existing	data/local/bibliography_sources/431037-79baa579e9e2/431037.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431033-7adf80a37253	jbrs	431033.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431033.pdf	pdf	295992	7adf80a37253d505b509b4276afe99ae700c755ea5d66047256d2a9c6d7ac700	431033			medium	reused_existing	data/local/bibliography_sources/431033-7adf80a37253/431033.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431025-aa4c5e099860	jbrs	431025.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431025.pdf	pdf	456004	aa4c5e0998605ec57bced31969dbacc2b01e600f2a712759ccf74bcf05ecea7d	431025			medium	reused_existing	data/local/bibliography_sources/431025-aa4c5e099860/431025.pdf	Collapsed 1 duplicate path(s) by SHA-256.
431017-53213468757c	jbrs	431017.pdf	OBI_LIBRARY_ROOT:Thematic/Burmese/Burma JBRS/1960/431017.pdf	pdf	360218	53213468757c9a4492ae0d5a30f544c22bcc27c7997871c85f87bff6a95f160f	431017			medium	reused_existing	data/local/bibliography_sources/431017-53213468757c/431017.pdf	Collapsed 1 duplicate path(s) by SHA-256.
