frasch_ref_id	raw_reference	source_file	detected_entry_type	looks_like_bibliographic_reference	looks_like_catalogue_note	looks_like_body_text	length	has_author_signal	has_year_signal	has_title_signal	has_publication_signal	confidence	recommended_action	notes
frasch-ref-01524	OBI 1, p. 298	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01525	SIP no. 24, p. 49	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01526	UEM no. 35, p. 95	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01527	List 235a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01528	UB 1, p. 195	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01529	U Than Tun, JBRS 1959, p. 77-79	Bagan Epig Database.doc	bibliographic_reference	true	false	false	31	true	true	true	true	high	use_for_bibliography	
frasch-ref-01530	U Than Tun, JBRS 1976, p. 135-7, Luce, ELEB, JBRS 1940, p. 327-8	Bagan Epig Database.doc	bibliographic_reference	true	false	false	64	true	true	true	true	high	use_for_bibliography	
frasch-ref-01531	U Min Hswe, no. 77	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01532	OBI 1, p. 377	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01533	List 202	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01534	A, p. 62	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01535	MP 1, p. 77	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01536	OBI 1, p. 379	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01537	List 201	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01538	A, p. 63	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01539	copies List 225	Bagan Epig Database.doc	unclear	false	false	false	15	false	false	false	false	low	manual_review	
frasch-ref-01540	B 2, p. 842	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01541	MM 3, no. 41, p. 172 (2nd and 3rd inscr.)	Bagan Epig Database.doc	catalogue_note	false	true	false	41	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01542	OR 6452 B (1), no. 32	Bagan Epig Database.doc	catalogue_note	false	true	false	21	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-01543	List 226	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01544	B 2, p. 847	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01545	MM 3, no. 42, p. 175	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01546	MM 3, no. 43, p. 183	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01547	Than Tun, Hnaung-dwe, no. 14, p. 38	Bagan Epig Database.doc	bibliographic_reference	true	false	false	35	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01548	U Min Hswe, no. 8	Bagan Epig Database.doc	bibliographic_reference	true	false	false	17	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01549	photo/xerox in file	Bagan Epig Database.doc	unclear	false	false	false	19	false	false	false	false	low	manual_review	
frasch-ref-01550	U Nyein Maung (1999)	Bagan Epig Database.doc	unclear	false	false	false	20	false	true	false	false	low	manual_review	
frasch-ref-01551	Pl. I 55b	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01552	OBI 1, p. 302	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01553	List 243	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01554	A, p. 70	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01555	Pl. I 100b	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01556	OBI 1, p. 302	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01557	UEM no. 37, p. 106	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01558	List 479	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01559	PPA, p. 310	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01560	TN, p. 143	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01561	Pl. I 101	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01562	OBI 1 p. 305	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01563	List 241	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01564	PPA, p. 179	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01565	TN, p. 85	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01566	U Min Hswe, no. 6	Bagan Epig Database.doc	bibliographic_reference	true	false	false	17	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01567	Pl. I 105a	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01568	OBI 1, p. 306	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01569	SIP no. 25, p. 52	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01570	UEM no. 36, p. 99	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01571	List 242	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01572	PPA, p. 181	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01573	MM 3, no. 44, p. 189	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01574	TN, p. 86	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01575	U Than Tun, JBRS 1978, p. 140	Bagan Epig Database.doc	bibliographic_reference	true	false	false	29	true	true	true	true	high	use_for_bibliography	
frasch-ref-01576	U Min Hswe, no. 76	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01577	List 244	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01578	A, p. 69	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01579	MP 1, p. 69	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01580	List 117	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01581	B 2, p. 742	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01582	MM 3, nos. 4-5, p. 14-20	Bagan Epig Database.doc	catalogue_note	false	true	false	24	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01583	List 239	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01584	B 2, p. 743	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01585	MM 3, no. 45, p. 154	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01586	List 645	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01587	B 2, p. 558 (first 5 lin- es)	Bagan Epig Database.doc	catalogue_note	false	true	false	29	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01588	List 240	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01589	B 2, p. 559	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01590	MM 3, nos. 46-47, p. 197-202	Bagan Epig Database.doc	catalogue_note	false	true	false	28	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01591	Luce O 4399-4401	Bagan Epig Database.doc	unclear	false	false	false	16	false	false	false	false	low	manual_review	
frasch-ref-01592	List 248	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01593	OBI 1, p. 381	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01594	A, p. 71	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01595	MP 1, p. 97	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01596	Pl. II 210a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01597	OBI 1, p. 314	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01598	Pl. II 130	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01599	OBI 1, p. 316: U Min Hswe, no. 81	Bagan Epig Database.doc	catalogue_note	false	true	false	33	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01600	Pl. II 131a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01601	OBI 1, p. 318	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01602	Pl. II 131b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01603	OBI 1, p. 319	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01604	List 247	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01605	PPA, p. 183	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01606	TN, p. 87	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01607	U Min Hswe, no. 44	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01608	Pl. II 132a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01609	OBI 1, p. 320	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01610	UEM no. 40, p. 112	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01611	List 246	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01612	PPA p. 239	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01613	TN, p. 109	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01614	OBI 2, p. 1	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01615	RDASB 1971	Bagan Epig Database.doc	unclear	false	false	false	10	false	true	false	true	low	manual_review	
frasch-ref-01616	Pl. I 103-104	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01617	OBI 1 p. 311	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01618	List 206/List 220	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01619	PPA, p. 61	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01620	TN, p. 29	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01621	Pl. II 129	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01622	OBI 1 p. 315	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01623	List 1252	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	true	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01624	PPA, p. 159	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01625	TN, p. 93	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01626	Pl. I 105b	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01627	List 242	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01628	PPA, p. 182	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01629	TN, p. 87 (not in OBI !)	Bagan Epig Database.doc	catalogue_note	false	true	false	24	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01630	Pl. II 132b	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01631	OBI 2, p. 4	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01632	List 249	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01633	A, p. 75	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01634	copy List 918	Bagan Epig Database.doc	unclear	false	false	false	13	false	false	false	false	low	manual_review	
frasch-ref-01635	B 2, p. 665 (first part)	Bagan Epig Database.doc	catalogue_note	false	true	false	24	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01636	List 42	Bagan Epig Database.doc	catalogue_note	false	true	false	7	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01637	B 2, p. 835 (with date 402)	Bagan Epig Database.doc	catalogue_note	false	true	false	27	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01638	copy List 7 (lower part)	Bagan Epig Database.doc	unclear	false	false	false	24	false	false	false	false	low	manual_review	
frasch-ref-01639	B 2, p. 833	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01640	MM no. 3, p. 25 with date CS 7(82)/1420 (but first date 382)	Bagan Epig Database.doc	catalogue_note	false	true	false	60	false	true	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01641	Pichard, IMP 698	Bagan Epig Database.doc	bibliographic_reference	true	false	false	16	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01642	Than Tun, Hnaung-dwe, no. 13, p. 36	Bagan Epig Database.doc	bibliographic_reference	true	false	false	35	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01643	own read- ing in file (2005, but not found in 2013) copy List 7	Bagan Epig Database.doc	unclear	false	false	false	63	false	true	true	false	low	manual_review	
frasch-ref-01644	MM no. 4, p. 25 (with date 783/1421) check	Bagan Epig Database.doc	catalogue_note	false	true	false	42	false	true	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01645	Pl. II 133	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01646	OBI 2, p. 6	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01647	List 1255	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	true	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01648	PPA, p. 286 (this ref. in List is incorrect !)	Bagan Epig Database.doc	catalogue_note	false	true	false	46	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01649	Pl. II 134b (l. 14-21)	Bagan Epig Database.doc	catalogue_note	false	true	false	22	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01650	OBI 2, p. 9	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01651	UEM no. 11, p. 115	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01652	ARASI 1915	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	true	false	true	medium	use_for_catalogue_evidence	
frasch-ref-01653	Pl. II 197	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01654	OBI 2, p. 10	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01655	PPA, p. 233 (not in List)	Bagan Epig Database.doc	catalogue_note	false	true	false	25	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01656	U Min Hswe, no. 69	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01657	Pl. II 135a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01658	OBI 2, p. 11	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01659	Pl. III 320	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01660	OBI 2, p. 14	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01661	Pl. III 257	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01662	OBI 3, p. 115	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01663	List 363a	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01664	copy List	Bagan Epig Database.doc	unclear	false	false	false	9	false	false	false	false	low	manual_review	
frasch-ref-01665	B 2, p. 667 (no List-no. ??)	Bagan Epig Database.doc	catalogue_note	false	true	false	28	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01666	List 250	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01667	A, p. 76-78	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01668	U Than Tun, Hnaung-dwe, no. 23, p. 70	Bagan Epig Database.doc	bibliographic_reference	true	false	false	37	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01669	(HD 3)	Bagan Epig Database.doc	unclear	false	false	false	6	false	false	false	false	low	manual_review	
frasch-ref-01670	Pl. II 136	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01671	OBI 2, p. 15	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01672	List 253	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01673	UB 1, p. 297	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01674	Pl. II 137	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01675	OBI 2 p. 17	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	medium	use_for_catalogue_evidence	
frasch-ref-01676	MP, p. 103	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01677	OB 2 p. 19	Bagan Epig Database.doc	unclear	false	false	false	10	false	false	false	false	low	manual_review	
frasch-ref-01678	RDASB 1966	Bagan Epig Database.doc	unclear	false	false	false	10	false	true	false	true	low	manual_review	
frasch-ref-01679	OBI 2, p. 20	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01680	RDASB 1966	Bagan Epig Database.doc	unclear	false	false	false	10	false	true	false	true	low	manual_review	
frasch-ref-01681	U Min Hswe, no. 7	Bagan Epig Database.doc	bibliographic_reference	true	false	false	17	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01682	OBI 2, p. 21	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01683	RDASB 1963, p. 27, no. 16	Bagan Epig Database.doc	unclear	false	false	false	25	false	true	true	true	low	manual_review	
frasch-ref-01684	List 251	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01685	B 2, p. 848	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01686	List 252	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01687	B 2, p. 633	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01688	Pl. III 308-310	Bagan Epig Database.doc	catalogue_note	false	true	false	15	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01689	OBI 1, p. 143	Bagan Epig Database.doc	catalogue_note	false	true	false	13	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01690	Pl. III 318a+b	Bagan Epig Database.doc	catalogue_note	false	true	false	14	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01691	OBI 2, p. 22	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01692	Pl. II 138	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01693	OBI 2, p. 24	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01694	SIP no. 26, p. 55	Bagan Epig Database.doc	catalogue_note	false	true	false	17	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01695	UEM no. 44, p. 117	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01696	List 254	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01697	PPA, p. 155	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01698	TN, p. 71	Bagan Epig Database.doc	catalogue_note	false	true	false	9	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01699	RDASB 1926, p. 26 and App. G	Bagan Epig Database.doc	unclear	false	false	false	28	false	true	true	true	low	manual_review	
frasch-ref-01700	U Min Hswe, no. 43	Bagan Epig Database.doc	bibliographic_reference	true	false	false	18	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01701	OR 3475, no. 4	Bagan Epig Database.doc	catalogue_note	false	true	false	14	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-01702	U Kyaw, “Bagan Minsa”, p. 195	Bagan Epig Database.doc	bibliographic_reference	true	false	false	29	true	false	true	false	medium	use_for_bibliography	
frasch-ref-01703	Pl. II 148a	Bagan Epig Database.doc	catalogue_note	false	true	false	11	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01704	OBI 2, p. 27	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01705	UEM no. 49, p. 137	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01706	List 258 (rev.)	Bagan Epig Database.doc	catalogue_note	false	true	false	15	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01707	Pl. II 139	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01708	OBI 2, p. 29	Bagan Epig Database.doc	catalogue_note	false	true	false	12	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01709	UEM no. 43, p. 116	Bagan Epig Database.doc	catalogue_note	false	true	false	18	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01710	List 368	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	false	false	low	use_for_catalogue_evidence	
frasch-ref-01711	PPA, p. 12	Bagan Epig Database.doc	catalogue_note	false	true	false	10	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01712	TN, p. 3	Bagan Epig Database.doc	catalogue_note	false	true	false	8	false	false	true	false	medium	use_for_catalogue_evidence	
frasch-ref-01713	OR 6452 B (1), no. 1	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	low	use_for_catalogue_evidence	
frasch-ref-01714	Pl. IV 431a, l. 1-19	Bagan Epig Database.doc	catalogue_note	false	true	false	20	false	false	true	false	low	use_for_catalogue_evidence	
