local_file_id	batch_id	file_name	year	path_stub	ocr_text_path	metadata_path	pages_completed	ocr_status	language_scope_guess	contains_translation_marker	contains_text_marker	contains_inscription_marker	contains_burmese_marker	contains_pali_marker	contains_mon_marker	contains_pyu_marker	notes
053171-0c382fdb7d3e	jbrs-ocr-0245	053171.pdf	1915	Burmese/Burma JBRS/JBRS Originals/053171.pdf	data/working/ocr/jbrs/text/053171-0c382fdb7d3e.txt	data/working/ocr/jbrs/metadata/053171-0c382fdb7d3e.json	2	completed	Burmese	false	false	false	true	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
061013-4ade969ac1f4	jbrs-ocr-0252	061013.pdf	1916	Burmese/Burma JBRS/JBRS Originals/061013.pdf	data/working/ocr/jbrs/text/061013-4ade969ac1f4.txt	data/working/ocr/jbrs/metadata/061013-4ade969ac1f4.json	5	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
062102-db54540823f2	jbrs-ocr-0268	062102.pdf	1916	Burmese/Burma JBRS/JBRS Originals/062102.pdf	data/working/ocr/jbrs/text/062102-db54540823f2.txt	data/working/ocr/jbrs/metadata/062102-db54540823f2.json	5	completed	Burmese	false	false	true	false	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
071013-6eea453d65d2	jbrs-ocr-0284	071013.pdf	1917	Burmese/Burma JBRS/JBRS Originals/071013.pdf	data/working/ocr/jbrs/text/071013-6eea453d65d2.txt	data/working/ocr/jbrs/metadata/071013-6eea453d65d2.json	20	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1917-excavationpegu-stewart1917-pdf	jbrs-ocr-0834	ExcavationPegu-Stewart1917.pdf	1917	1917/ExcavationPegu-Stewart1917.pdf	data/working/ocr/jbrs/text/1917-excavationpegu-stewart1917-pdf.txt	data/working/ocr/jbrs/metadata/1917-excavationpegu-stewart1917-pdf.json	20	completed	mixed_or_uncertain	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
pyuinscriptions_blagden1917-61a4832bfac2	jbrs-ocr-3347	PyuInscriptions-Blagden1917.pdf	1917	Burmese/Burma JBRS/1917/PyuInscriptions-Blagden1917.pdf	data/working/ocr/jbrs/text/pyuinscriptions_blagden1917-61a4832bfac2.txt	data/working/ocr/jbrs/metadata/pyuinscriptions_blagden1917-61a4832bfac2.json	9	completed	Burmese	true	true	true	false	false	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
083189-39dbcb3e5f02	jbrs-ocr-0350	083189.pdf	1918	Burmese/Burma JBRS/JBRS Originals/083189.pdf	data/working/ocr/jbrs/text/083189-39dbcb3e5f02.txt	data/working/ocr/jbrs/metadata/083189-39dbcb3e5f02.json	19	completed	Burmese	false	false	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1918-greatertemplespagan-luce1918-pdf	jbrs-ocr-0857	GreaterTemplesPagan-Luce1918.pdf	1918	1918/GreaterTemplesPagan-Luce1918.pdf	data/working/ocr/jbrs/text/1918-greatertemplespagan-luce1918-pdf.txt	data/working/ocr/jbrs/metadata/1918-greatertemplespagan-luce1918-pdf.json	19	completed	mixed_or_uncertain	false	false	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
091053-5acfb4f31690	jbrs-ocr-0367	091053.pdf	1919	Burmese/Burma JBRS/JBRS Originals/091053.pdf	data/working/ocr/jbrs/text/091053-5acfb4f31690.txt	data/working/ocr/jbrs/metadata/091053-5acfb4f31690.json	4	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
092063-c96b46ac9386	jbrs-ocr-0369	092063.pdf	1919	Burmese/Burma JBRS/JBRS Originals/092063.pdf	data/working/ocr/jbrs/text/092063-c96b46ac9386.txt	data/working/ocr/jbrs/metadata/092063-c96b46ac9386.json	20	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1919-writingburmesehistory-hall1919-pdf	jbrs-ocr-0879	WritingBurmeseHistory-Hall1919.pdf	1919	1919/WritingBurmeseHistory-Hall1919.pdf	data/working/ocr/jbrs/text/1919-writingburmesehistory-hall1919-pdf.txt	data/working/ocr/jbrs/metadata/1919-writingburmesehistory-hall1919-pdf.json	20	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
102041-fbc91ac44386	jbrs-ocr-0404	102041.pdf	1920	Burmese/Burma JBRS/JBRS Originals/102041.pdf	data/working/ocr/jbrs/text/102041-fbc91ac44386.txt	data/working/ocr/jbrs/metadata/102041-fbc91ac44386.json	8	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
102067-d0831096fea3	jbrs-ocr-0409	102067.pdf	1920	Burmese/Burma JBRS/JBRS Originals/102067.pdf	data/working/ocr/jbrs/text/102067-d0831096fea3.txt	data/working/ocr/jbrs/metadata/102067-d0831096fea3.json	8	completed	Mixed Burmese/Pali	true	true	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
102079-054596fbd560	jbrs-ocr-0412	102079.pdf	1920	Burmese/Burma JBRS/JBRS Originals/102079.pdf	data/working/ocr/jbrs/text/102079-054596fbd560.txt	data/working/ocr/jbrs/metadata/102079-054596fbd560.json	3	completed	Burmese	false	false	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
102081-e694a37d2303	jbrs-ocr-0413	102081.pdf	1920	Burmese/Burma JBRS/JBRS Originals/102081.pdf	data/working/ocr/jbrs/text/102081-e694a37d2303.txt	data/working/ocr/jbrs/metadata/102081-e694a37d2303.json	2	completed	Burmese	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-authors-bathein1920-inburmese-pdf	jbrs-ocr-0887	Authors_BaThein1920-inBurmese.pdf	1920	1920/Authors_BaThein1920-inBurmese.pdf	data/working/ocr/jbrs/text/1920-authors-bathein1920-inburmese-pdf.txt	data/working/ocr/jbrs/metadata/1920-authors-bathein1920-inburmese-pdf.json	18	completed	Burmese	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-bayinnaung-sayalun1920-inburmese-pdf	jbrs-ocr-0888	Bayinnaung_SayaLun1920-inBurmese.pdf	1920	1920/Bayinnaung_SayaLun1920-inBurmese.pdf	data/working/ocr/jbrs/text/1920-bayinnaung-sayalun1920-inburmese-pdf.txt	data/working/ocr/jbrs/metadata/1920-bayinnaung-sayalun1920-inburmese-pdf.json	3	completed	Burmese	true	false	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-eraofdecay-sayapi1920-inburmese-pdf	jbrs-ocr-0892	EraOfDecay_SayaPi1920-inBurmese.pdf	1920	1920/EraOfDecay_SayaPi1920-inBurmese.pdf	data/working/ocr/jbrs/text/1920-eraofdecay-sayapi1920-inburmese-pdf.txt	data/working/ocr/jbrs/metadata/1920-eraofdecay-sayapi1920-inburmese-pdf.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-monasteriesofpagan1-sinclair1920-pdf	jbrs-ocr-0895	MonasteriesOfPagan1_Sinclair1920.pdf	1920	1920/MonasteriesOfPagan1_Sinclair1920.pdf	data/working/ocr/jbrs/text/1920-monasteriesofpagan1-sinclair1920-pdf.txt	data/working/ocr/jbrs/metadata/1920-monasteriesofpagan1-sinclair1920-pdf.json	15	completed	non_burmese_relevant_context	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-monasteriesofpagan2-u-mya1920-pdf	jbrs-ocr-0896	MonasteriesOfPagan2_U_Mya1920.pdf	1920	1920/MonasteriesOfPagan2_U_Mya1920.pdf	data/working/ocr/jbrs/text/1920-monasteriesofpagan2-u-mya1920-pdf.txt	data/working/ocr/jbrs/metadata/1920-monasteriesofpagan2-u-mya1920-pdf.json	6	completed	non_burmese_relevant_context	false	false	false	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-sayabe-1920-burmese-apocalypse-pdf	jbrs-ocr-0897	SayaBe-1920-burmese-apocalypse.pdf	1920	1920/SayaBe-1920-burmese-apocalypse.pdf	data/working/ocr/jbrs/text/1920-sayabe-1920-burmese-apocalypse-pdf.txt	data/working/ocr/jbrs/metadata/1920-sayabe-1920-burmese-apocalypse-pdf.json	2	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-shwegugyiinscription-luce1920-pdf	jbrs-ocr-0898	ShwegugyiInscription-Luce1920.pdf	1920	1920/ShwegugyiInscription-Luce1920.pdf	data/working/ocr/jbrs/text/1920-shwegugyiinscription-luce1920-pdf.txt	data/working/ocr/jbrs/metadata/1920-shwegugyiinscription-luce1920-pdf.json	8	completed	Pali	true	true	true	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-smallertemplespagan-luce1920-pdf	jbrs-ocr-0899	SmallerTemplesPagan-Luce1920.pdf	1920	1920/SmallerTemplesPagan-Luce1920.pdf	data/working/ocr/jbrs/text/1920-smallertemplespagan-luce1920-pdf.txt	data/working/ocr/jbrs/metadata/1920-smallertemplespagan-luce1920-pdf.json	8	completed	non_burmese_relevant_context	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1920-vajrabuddhipaganyazawin-duroiselle1920-pdf	jbrs-ocr-0901	VajrabuddhiPaganYazawin-Duroiselle1920.pdf	1920	1920/VajrabuddhiPaganYazawin-Duroiselle1920.pdf	data/working/ocr/jbrs/text/1920-vajrabuddhipaganyazawin-duroiselle1920-pdf.txt	data/working/ocr/jbrs/metadata/1920-vajrabuddhipaganyazawin-duroiselle1920-pdf.json	2	completed	non_burmese_relevant_context	false	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
111001-76a537aced4b	jbrs-ocr-0433	111001.pdf	1921	Burmese/Burma JBRS/JBRS Originals/111001.pdf	data/working/ocr/jbrs/text/111001-76a537aced4b.txt	data/working/ocr/jbrs/metadata/111001-76a537aced4b.json	4	completed	Burmese	false	false	true	true	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
111029-f93adf2c3a6c	jbrs-ocr-0438	111029.pdf	1921	Burmese/Burma JBRS/JBRS Originals/111029.pdf	data/working/ocr/jbrs/text/111029-f93adf2c3a6c.txt	data/working/ocr/jbrs/metadata/111029-f93adf2c3a6c.json	26	completed	Burmese	true	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1921-dialectsburmese-taylor1921-pdf	jbrs-ocr-0917	DialectsBurmese-Taylor1921.pdf	1921	1921/DialectsBurmese-Taylor1921.pdf	data/working/ocr/jbrs/text/1921-dialectsburmese-taylor1921-pdf.txt	data/working/ocr/jbrs/metadata/1921-dialectsburmese-taylor1921-pdf.json	9	completed	Burmese	false	false	true	true	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1921-pagan-enriquez1921-pdf	jbrs-ocr-0923	Pagan-Enriquez1921.pdf	1921	1921/Pagan-Enriquez1921.pdf	data/working/ocr/jbrs/text/1921-pagan-enriquez1921-pdf.txt	data/working/ocr/jbrs/metadata/1921-pagan-enriquez1921-pdf.json	5	completed	Mon	false	false	true	false	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
121039-21548f2d8f9e	jbrs-ocr-0460	121039.pdf	1922	Burmese/Burma JBRS/1922/121039.pdf	data/working/ocr/jbrs/text/121039-21548f2d8f9e.txt	data/working/ocr/jbrs/metadata/121039-21548f2d8f9e.json	7	completed	Mixed Burmese/Pali	true	false	true	false	true	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
122069-2eb7ec8c78a1	jbrs-ocr-0471	122069.pdf	1922	Burmese/Burma JBRS/1922/122069.pdf	data/working/ocr/jbrs/text/122069-2eb7ec8c78a1.txt	data/working/ocr/jbrs/metadata/122069-2eb7ec8c78a1.json	11	completed	Burmese	true	false	true	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1922-monssiam-halliday1922-pdf	jbrs-ocr-0974	MonsSiam-Halliday1922.pdf	1922	1922/MonsSiam-Halliday1922.pdf	data/working/ocr/jbrs/text/1922-monssiam-halliday1922-pdf.txt	data/working/ocr/jbrs/metadata/1922-monssiam-halliday1922-pdf.json	11	completed	mixed_or_uncertain	true	false	true	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
131009a-84b3476ab477	jbrs-ocr-0492	131009A.pdf	1923	Burmese/Burma JBRS/JBRS Originals/131009A.pdf	data/working/ocr/jbrs/text/131009a-84b3476ab477.txt	data/working/ocr/jbrs/metadata/131009a-84b3476ab477.json	23	completed	Burmese	true	true	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
131009b-2e3d5c68f5a4	jbrs-ocr-0493	131009B.pdf	1923	Burmese/Burma JBRS/JBRS Originals/131009B.pdf	data/working/ocr/jbrs/text/131009b-2e3d5c68f5a4.txt	data/working/ocr/jbrs/metadata/131009b-2e3d5c68f5a4.json	35	completed	Burmese	true	false	true	false	true	true	true	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
132069-f0d3fa74da0a	jbrs-ocr-0494	132069.pdf	1923	Burmese/Burma JBRS/JBRS Originals/132069.pdf	data/working/ocr/jbrs/text/132069-f0d3fa74da0a.txt	data/working/ocr/jbrs/metadata/132069-f0d3fa74da0a.json	8	completed	Burmese	true	false	true	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1923-boob-1923-firstburmesewar-pdf	jbrs-ocr-0985	Boob-1923-FirstBurmeseWar.pdf	1923	1923/Boob-1923-FirstBurmeseWar.pdf	data/working/ocr/jbrs/text/1923-boob-1923-firstburmesewar-pdf.txt	data/working/ocr/jbrs/metadata/1923-boob-1923-firstburmesewar-pdf.json	19	completed	Burmese	true	false	false	false	true	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1923-burmesegardening-cooper1923-pdf	jbrs-ocr-0986	BurmeseGardening-Cooper1923.pdf	1923	1923/BurmeseGardening-Cooper1923.pdf	data/working/ocr/jbrs/text/1923-burmesegardening-cooper1923-pdf.txt	data/working/ocr/jbrs/metadata/1923-burmesegardening-cooper1923-pdf.json	1	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
light_on_arakanese_history_stuart1923-b6232e055864	jbrs-ocr-3331	Light-on-Arakanese-History-Stuart1923.pdf	1923	Burmese/Burma JBRS/1923/Light-on-Arakanese-History-Stuart1923.pdf	data/working/ocr/jbrs/text/light_on_arakanese_history_stuart1923-b6232e055864.txt	data/working/ocr/jbrs/metadata/light_on_arakanese_history_stuart1923-b6232e055864.json	4	completed	Burmese	false	false	false	false	false	false	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
1923-slapatrajawonmonhistory1-halliday1923-pdf	jbrs-ocr-1000	SlapatRajawonMonHistory1-Halliday1923.pdf	1923	1923/SlapatRajawonMonHistory1-Halliday1923.pdf	data/working/ocr/jbrs/text/1923-slapatrajawonmonhistory1-halliday1923-pdf.txt	data/working/ocr/jbrs/metadata/1923-slapatrajawonmonhistory1-halliday1923-pdf.json	23	completed	Mon	true	true	false	false	false	true	false	Repo-safe OCR export copied from completed gitignored local OCR text; page images and Google Vision JSON remain under data_local/.
